security_code,issuer_name,security_id,security_name,status,group,face_value,isin,sub_industry,market_cap(in cr)
539014,Kalpa Commercial Limited,KALPACOMME,Kalpa Commercial Ltd,Suspended,Z,10,INE059Q01014,Trading & Distributors,1.75
539032,Fraser And Company Limited,FRASER,Fraser and Company Ltd,Active,X,10,INE184Q01010,Trading & Distributors,3.87
539041,GANESHA ECOVERSE LIMITED,GANVERSE,Ganesha Ecoverse Ltd,Active,M,10,INE369Q01017,Trading & Distributors,76.31
539097,UR SUGAR INDUSTRIES LIMITED,URSUGAR,UR Sugar Industries Ltd,Active,B,2,INE904R01027,Trading & Distributors,84.74
539116,O. P. Chains Limited,OPCHAINS,O. P. Chains Ltd,Active,MT,10,INE118Q01018,Trading & Distributors,22.36
539197,Devhari Exports (India) Limited,DEVHARI,Devhari Exports (India) Ltd,Suspended,Z,1,INE553P01018,Trading & Distributors,3.79
539222,GROWINGTON VENTURES INDIA LIMITED,GROWINGTON,Growington Ventures India Ltd,Active,T,1,INE451S01027,Trading & Distributors,89.27
539246,Jyotirgamya Enterprises Limited,JEL,Jyotirgamya Enterprises Ltd,Active,X,10,INE805R01018,Trading & Distributors,16.05
539335,CHPL Industries Ltd.,CHPLIND,CHPL Industries Ltd,Suspended,Z,10,INE714Q01014,Trading & Distributors,2.54
539392,Sang Froid Labs (India) Limited,SANGFROID,Sang Froid Labs (India) Ltd,Delisted,Z,10,INE345S01013,Trading & Distributors,0.67
539406,Swagtam Trading & Services Limited,SWAGTAM,Swagtam Trading & Services Ltd,Active,XT,10,INE150R01019,Trading & Distributors,9.76
539409,NEERAJ PAPER MARKETING LIMITED,NEERAJ,Neeraj Paper Marketing Ltd,Active,X,10,INE894J01019,Trading & Distributors,22.42
539410,MUZALI ARTS LIMITED,MUZALI,Muzali Arts Ltd,Suspended,Z,1,INE873S01022,Trading & Distributors,5.8
539449,IGC Industries Limited,IGCIL,IGC Industries Ltd,Active,XT,10,INE099S01016,Trading & Distributors,9.96
539520,Shailja Commercial Trade Frenzy Limited,SHAILJA,Shailja Commercial Trade Frenzy Ltd,Suspended,Z,10,INE195R01014,Trading & Distributors,2.15
539526,Suncare Traders Limited,SCTL,Suncare Traders Ltd,Active,B,2,INE452S01025,Trading & Distributors,25.5
539533,ELITECON INTERNATIONAL LIMITED,ELITECON,Elitecon International Ltd,Active,XT,10,INE669R01018,Trading & Distributors,1.27
539546,Beekay Niryat Limited,BNL,Beekay Niryat Ltd,Active,X,10,INE679E01015,Trading & Distributors,38.41
539561,REMEDIUM LIFECARE LIMITED,REMLIFE,Remedium Lifecare Ltd,Active,X,1,INE549S01036,Trading & Distributors,707.52
539584,SHARANAM INFRAPROJECT AND TRADING LIMITED,SIPTL,Sharanam Infraproject and Trading Ltd,Active,XT,1,INE104S01022,Trading & Distributors,7.44
539600,CHAMAK HOLDINGS LIMITED,CHAMAK,Chamak Holdings Ltd,Delisted,X,10,INE049R01013,Trading & Distributors,4.06
539691,REAL GROWTH CORPORATION LIMITED,RGCORP,Real Growth Corporation Ltd,Suspended,Z,10,INE836D01013,Trading & Distributors,
539814,LE LAVOIR LIMITED,LELAVOIR,LE Lavoir Ltd,Active,XT,10,INE204S01012,Trading & Distributors,77.99
539834,Balgopal Commercial limited,BALGOPAL,Balgopal Commercial Ltd,Active,X,10,INE119R01014,Trading & Distributors,59.44
539873,Bronze Trading Limited,BRONZE,Bronze Trading Ltd,Delisted,Z,10,INE022R01010,Trading & Distributors,0.58
539900,DALMIA INDUSTRIAL DEVELOPMENT LIMITED,DIDL,Dalmia Industrial Development Ltd,Suspended,Z,10,INE642P01019,Trading & Distributors,21.36
539922,Rotographics (India) Limited,RGIL,Rotographics (India) Ltd,Suspended,XT,10,INE364S01014,Trading & Distributors,15.44
539938,Medico Intercontinental Limited,MIL,Medico Intercontinental Ltd,Active,XT,10,INE858Q01019,Trading & Distributors,44.01
539991,CONFIDENCE FUTURISTIC ENERGETECH LIMITED,CFEL,Confidence Futuristic Energetech Ltd,Active,X,5,INE700F01024,Trading & Distributors,261.46
540132,Sabrimala Industries India Limited,SIIL,Sabrimala Industries India Ltd,Active,XT,10,INE400R01018,Trading & Distributors,7.41
540190,Franklin Industries Limited,FRANKLININD,Franklin Industries Ltd,Active,XT,1,INE789R01022,Trading & Distributors,92.69
540221,Shashank Traders Limited,SHASHANK,Shashank Traders Ltd,Active,X,10,INE508R01018,Trading & Distributors,6.8
540243,NEW LIGHT APPARELS LIMTED,NEWLIGHT,New Light Apparels Ltd,Active,X,10,INE835U01019,Trading & Distributors,4.39
540266,Globe Commercials Limited,GLCL,Globe Commercials Ltd,Suspended,Z,10,INE804Q01013,Trading & Distributors,13.53
540267,Flora Corporation Limited,FLORACORP,Flora Corporation Ltd,Active,X,10,INE318U01016,Trading & Distributors,12.18
540270,Raideep Industries Limited,RAIDEEPIND,Raideep Industries Ltd,Active,XT,10,INE923R01019,Trading & Distributors,
540361,DANUBE INDUSTRIES LIMITED,DANUBE,Danube Industries Ltd,Active,X,2,INE575D01041,Trading & Distributors,33.84
540377,IFL ENTERPRISES LIMITED,IFL,IFL Enterprises Ltd,Active,T,1,INE714U01024,Trading & Distributors,128.96
540394,Jash Dealmark Limited,JDML,Jash Dealmark Ltd,Suspended,MT,10,INE801W01017,Trading & Distributors,11.47
540401,Maximus International Limited,MAXIMUS,Maximus International Ltd,Active,B,1,INE544W01021,Trading & Distributors,255.07
540570,VARIMAN GLOBAL ENTERPRISES LIMITED,VARIMAN,Variman Global Enterprises Ltd,Active,X,1,INE717F01028,Trading & Distributors,344.41
540613,Gautam Exim Limited,GEL,Gautam Exim Ltd,Active,MT,10,INE721X01015,Trading & Distributors,20.17
540695,Dhruv Wellness Limited,DWL,Dhruv Wellness Ltd,Suspended,MT,10,INE109Y01011,Trading & Distributors,12.09
540696,KCD INDUSTRIES INDIA LIMITED,KCDGROUP,KCD Industries India Ltd,Active,X,1,INE185U01035,Trading & Distributors,25.26
540698,Nouritrans Exim Limited,NEL,Nouritrans Exim Ltd,Delisted,MT,10,INE555X01017,Trading & Distributors,0.62
540717,Polo Queen Industrial and Fintech Limited,PQIF,Polo Queen Industrial and Fintech Ltd,Active,T,2,INE689M01025,Trading & Distributors,1542.77
540730,Mehai Technology Limited,MEHAI,Mehai Technology Ltd,Active,T,10,INE062Y01012,Trading & Distributors,58.83
540786,SHARIKA ENTERPRISES LIMITED,SHARIKA,Sharika Enterprises Ltd,Active,T,5,INE669Y01022,Trading & Distributors,92.23
540809,MRC AGROTECH LIMITED,MRCAGRO,MRC Agrotech Ltd,Active,B,10,INE333Y01017,Trading & Distributors,13.23
540811,Diggi Multitrade Limited,DML,Diggi Multitrade Ltd,Active,M,10,INE158R01012,Trading & Distributors,25.32
540823,Vitesse Agro Limited,VITESSE,Vitesse Agro Ltd,Suspended,Z,10,INE550U01014,Trading & Distributors,4.4
540829,Chandrima Mercantiles limited,CHANDRIMA,Chandrima Mercantiles Ltd,Suspended,XT,10,INE371F01016,Trading & Distributors,3.37
540914,SRU Steels Limited,SRUSTEELS,SRU Steels Ltd,Active,X,10,INE425C01017,Trading & Distributors,11.47
540980,The Yamuna Syndicate Ltd,YSL,The Yamuna Syndicate Ltd,Active,X,100,INE868X01014,Trading & Distributors,1004.1
541152,GOYAL ALUMINIUMS LIMITED,GOYALALUM,Goyal Aluminiums Ltd,Active,T,1,INE705X01026,Trading & Distributors,127.17
541444,Palm Jewels Limited,PALMJEWELS,Palm Jewels Ltd,Active,B,10,INE838Z01012,Trading & Distributors,21.58
541702,Ashnisha Industries Limited,ASHNI,Ashnisha Industries Ltd,Active,XT,1,INE694W01024,Trading & Distributors,62.12
541741,Tinna Trade Limited,TINNATFL,Tinna Trade Ltd,Active,XT,10,INE401Z01019,Trading & Distributors,1213.56
542025,Sun Retail Limited,SUNRETAIL,Sun Retail Ltd,Active,M,1,INE206Z01020,Trading & Distributors,12.41
542145,Roni Households Limited,RONI,Roni Households Ltd,Active,M,10,INE02AP01013,Trading & Distributors,25.57
542155,Diksha Greens Limited,DGL,Diksha Greens Ltd,Active,M,10,INE01GR01018,Trading & Distributors,2.64
542477,Gleam Fabmat Limited,GLEAM,Gleam Fabmat Ltd,Suspended,M,10,INE03CM01014,Trading & Distributors,1.81
542524,AMBASSADOR INTRA HOLDINGS LIMITED,AIHL,Ambassador Intra Holdings Ltd,Active,XT,10,INE342U01016,Trading & Distributors,7.3
542597,MSTC Limited,MSTCLTD,MSTC Ltd,Active,A,10,INE255X01014,Trading & Distributors,6274.05
542627,Chandni Machines Limited,CHANDNIMACH,Chandni Machines Ltd,Active,XT,10,INE01GZ01011,Trading & Distributors,16
542628,Northern Spirits Limited,NSL,Northern Spirits Ltd,Active,M,10,INE01BL01012,Trading & Distributors,358.9
542655,VIKAS LIFECARE LIMITED,VIKASLIFE,Vikas Lifecare Ltd,Active,B,1,INE161L01027,Trading & Distributors,810.81
542667,White Organic Retail Limited,WORL,White Organic Retail Ltd,Active,B,10,INE06CG01019,Trading & Distributors,19.67
542694,Parshva Enterprises Limited,PARSHVA,Parshva Enterprises Ltd,Active,B,10,INE05MV01019,Trading & Distributors,167.83
542803,Vaxfab Enterprises Limited,VEL,Vaxfab Enterprises Ltd,Active,XT,10,INE560T01015,Trading & Distributors,8.44
543319,AA Plus Tradelink Limited,AAPLUSTRAD,AA Plus Tradelink Ltd,Active,MT,10,INE0C5901014,Trading & Distributors,42.57
543461,Safa Systems & Technologies Limited,SSTL,Safa Systems & Technologies Ltd,Active,M,10,INE0JNA01014,Trading & Distributors,32.72
543500,Evoq Remedies Limited,EVOQ,Evoq Remedies Ltd,Active,M,10,INE0JVD01011,Trading & Distributors,12.62
543513,Uma Exports Limited,UMAEXPORTS,Uma Exports Ltd,Active,T,10,INE0GIU01018,Trading & Distributors,290.43
543515,Sunrise Efficient Marketing Limited,SEML,Sunrise Efficient Marketing Ltd,Active,M,10,INE0KPY01017,Trading & Distributors,87.56
543516,DHYAANI TRADEVENTTURES LIMITED,DHYAANITR,Dhyaani Tradeventtures Ltd,Active,M,10,INE0K5F01014,Trading & Distributors,9.11
526523,Jay Energy And S. Energies Limited,JAYENGY,JAY ENERGY AND S.ENERGIES LTD.,Delisted,Z,2,INE315L01029,Trading Coal,1.12
539393,Kabra Commercial Limited,KCL,Kabra Commercial Ltd,Active,XT,10,INE926E01010,Trading Coal,7.58
542437,Anmol India Limited,ANMOL,Anmol India Ltd,Active,T,10,INE02AR01019,Trading Coal,210.35
543617,REETECH INTERNATIONAL CARGO AND COURIER LIMITED,REETECH,Reetech International Cargo and Courier Ltd,Active,M,10,INE0MKO01015,Trading Coal,21.41
532686,Kernex Microsystems (India) Ltd.,KERNEX,KERNEX MICROSYSTEMS (INDIA) LTD.,Active,B,10,INE202H01019,Transport Related Services,647.08
503691,Sahara One Media And Entertainment Limited,SAHARA,SAHARA ONE MEDIA & ENTERTAINMENT LTD.-$,Suspended,Z,10,INE479B01016,TV Broadcasting & Software Production,33.69
505537,Zee Entertainment Enterprises Ltd.,ZEEL,ZEE ENTERTAINMENT ENTERPRISES LTD.,Active,A,1,INE256A01028,TV Broadcasting & Software Production,15752.52
509073,Hathway Bhawani Cabletel & Datacom,HATHWAYB,HATHWAY BHAWANI CABLETEL & DATACOM LTD.,Active,X,10,INE525B01016,TV Broadcasting & Software Production,15.94
521062,Perfect-Octave Media Projects Ltd,OCTAVE,Perfect-Octave Media Projects Ltd,Active,XT,10,INE814L01013,TV Broadcasting & Software Production,9.02
530943,Sri Adhikari Brothers Television Ne,SABTNL,SRI ADHIKARI BROTHERS TELEVISION NETWORK LTD.,Active,T,10,INE416A01044,TV Broadcasting & Software Production,521.8
532033,Jain Studios Ltd.,JAINSTUDIO,JAIN STUDIOS LTD.,Suspended,Z,10,INE486B01011,TV Broadcasting & Software Production,6.74
532507,B.A.G. Films & Media Ltd,BAGFILMS,B.A.G.FILMS & MEDIA LTD.,Active,T,2,INE116D01028,TV Broadcasting & Software Production,185.85
532515,T.V.Today Network Limited,TVTODAY,TV TODAY NETWORK LTD.,Active,B,5,INE038F01029,TV Broadcasting & Software Production,1384.31
532529,New Delhi Television Limited,NDTV,NEW DELHI TELEVISION LTD.,Active,B,4,INE155G01029,TV Broadcasting & Software Production,1518.94
532733,SUN TV NETWORK LIMITED,SUNTV,SUN TV NETWORK LTD.,Active,A,5,INE424H01027,TV Broadcasting & Software Production,29928.76
532794,Zee Media Corporation Limited,ZEEMEDIA,Zee Media Corporation Limited,Active,B,1,INE966H01019,TV Broadcasting & Software Production,903.12
532795,Siti Networks Limited,SITINET,Siti Networks Ltd,Active,T,1,INE965H01011,TV Broadcasting & Software Production,56.68
532800,TV18 Broadcast Ltd.,TV18BRDCST,TV18 BROADCAST LTD.,Active,A,2,INE886H01027,TV Broadcasting & Software Production,7536.33
532826,Raj Television Network Ltd,RAJTV,RAJ TELEVISION NETWORK LTD.,Active,T,5,INE952H01027,TV Broadcasting & Software Production,608.94
532839,Dish TV India Limited,DISHTV,DISH TV INDIA LTD.,Active,A,1,INE836F01026,TV Broadcasting & Software Production,3054.64
533137,DEN Networks Limited,DEN,Den Networks Ltd,Active,B,10,INE947J01015,TV Broadcasting & Software Production,2569.37
533162,Hathway Cable & Datacom Limited,HATHWAY,Hathway Cable & Datacom Ltd,Active,B,2,INE982F01036,TV Broadcasting & Software Production,3945.56
533268,SEA TV Network Limited,SEATV,SEA TV NETWORK LTD.,Active,XT,10,INE351L01016,TV Broadcasting & Software Production,9.7
539015,Ortel Communications Limited,ORTEL,Ortel Communications Ltd,Suspended,Z,10,INE849L01019,TV Broadcasting & Software Production,6.1
540023,COLORCHIPS NEW MEDIA LIMITED,COLORCHIPS,Colorchips New Media Ltd,Suspended,X,2,INE621I01034,TV Broadcasting & Software Production,39.72
540083,TV VISION LIMITED,TVVISION,TV Vision Ltd,Active,T,10,INE871L01013,TV Broadcasting & Software Production,26.42
540602,GTPL Hathway Limited,GTPL,GTPL Hathway Ltd,Active,B,10,INE869I01013,TV Broadcasting & Software Production,1913.56
540821,SADHNA BROADCAST LTD,SADHNA,Sadhna Broadcast Ltd,Active,XT,1,INE994R01028,TV Broadcasting & Software Production,39.3
500168,Goodyear India Ltd.,GOODYEAR,GOODYEAR INDIA LTD.,Active,B,10,INE533A01012,Tyres & Rubber Products,2727.38
500290,M.R.F. Ltd.,MRF,MRF LTD.,Active,A,10,INE883A01011,Tyres & Rubber Products,53226.34
500367,Rubfila International Ltd.,RUBFILA,RUBFILA INTERNATIONAL LTD.,Active,X,5,INE642C01025,Tyres & Rubber Products,429.74
500877,Apollo Tyres Ltd,APOLLOTYRE,APOLLO TYRES LTD.,Active,A,1,INE438A01022,Tyres & Rubber Products,30253.03
500878,Ceat Ltd.,CEATLTD,CEAT LTD.,Active,A,10,INE482A01020,Tyres & Rubber Products,10277.76
500890,Modi Rubber Ltd.,MODIRUBBER,MODI RUBBER LTD.,Active,T,10,INE832A01018,Tyres & Rubber Products,247.15
502355,Balkrishna Industries Ltd.,BALKRISIND,BALKRISHNA INDUSTRIES LTD.-$,Active,A,2,INE787D01026,Tyres & Rubber Products,62571.94
508571,Cochin Malabar Estates & Indus. Ltd,COCHMAL,COCHIN MALABAR ESTATES & INDUSTRIES LTD.,Active,XT,10,INE788M01017,Tyres & Rubber Products,46.33
509130,Dunlop India Ltd.,DUNLOP-B1,DUNLOP INDIA LTD.,Delisted,XT,10,INE509A01012,Tyres & Rubber Products,74.93
509148,Govind Rubber Ltd,GOVINDRU,GOVIND RUBBER LTD.-$,Suspended,Z,10,INE011C01015,Tyres & Rubber Products,6.07
509162,Indag Rubber Ltd.,INDAG,INDAG RUBBER LTD.-$,Active,X,2,INE802D01023,Tyres & Rubber Products,436.8
509196,M.M. Rubber Company Ltd.,MMRUBBR-B,MM RUBBER COMPANY LTD.,Active,X,2,INE159E01026,Tyres & Rubber Products,55.49
509243,TVS Srichakra Ltd.,TVSSRICHAK,TVS SRICHAKRA LTD.-$,Active,A,10,INE421C01016,Tyres & Rubber Products,3342.65
523888,V R Woodart Ltd,VRWODAR,V R WOODART LTD.,Active,ZP,10,INE317D01014,Tyres & Rubber Products,10.48
524264,Unimers India Ltd.,UNIMERQ,UNIMERS INDIA LTD.,Suspended,Z,10,INE980B01039,Tyres & Rubber Products,9.02
530007,JK Tyre & Industries Ltd.,JKTYRE,JK TYRE & INDUSTRIES LTD.,Active,A,2,INE573A01042,Tyres & Rubber Products,10402.87
530369,Vamshi Rubber Ltd.,VAMSHIRU,VAMSHI RUBBER LTD.,Active,XT,10,INE380C01014,Tyres & Rubber Products,15.99
531346,Eastern Treads Ltd.,EASTRED,EASTERN TREADS LTD.,Active,X,10,INE500D01015,Tyres & Rubber Products,21.4
539040,Tirupati Tyres Ltd.,TTIL,Tirupati Tyres Ltd,Active,XT,10,INE812Q01016,Tyres & Rubber Products,53.26
542013,Dolfin Rubbers Limited,DOLFIN,Dolfin Rubbers Ltd,Active,T,10,INE666Y01010,Tyres & Rubber Products,209.12
542932,Birla Tyres Limited,BIRLATYRE,Birla Tyres Ltd,Suspended,T,10,INE0AEJ01013,Tyres & Rubber Products,77.43
530643,Eco Recycling Limited,ECORECO,ECO RECYCLING LTD.,Active,XT,10,INE316A01038,Waste Management,1119.21
537785,RACE ECO CHAIN LIMITED,RACE,Race Eco Chain Ltd,Active,B,10,INE084Q01012,Waste Management,677.83
543254,Antony Waste Handling Cell Limited,AWHCL,Antony Waste Handling Cell Ltd,Active,B,5,INE01BK01022,Waste Management,1293.23
543595,EP BIOCOMPOSITES LIMITED,EPBIO,EP Biocomposites Ltd,Active,M,10,INE0D2I01014,Waste Management,27.08
543983,EMS LIMITED,EMSLIMITED,EMS Ltd,Active,B,10,INE0OV601013,Waste Management,2972.56
543997,ORGANIC RECYCLING SYSTEMS LIMITED,ORGANICREC,Organic Recycling Systems Ltd,Active,M,10,INE0MIO01019,Waste Management,191.71
500214,Ion Exchange (India) Ltd,IONEXCHANG,ION EXCHANGE (INDIA) LTD.-$,Active,A,1,INE570A01022,Water Supply & Management,7867.93
533269,VA Tech Wabag Limited,WABAG,VA TECH WABAG LTD.,Active,A,2,INE956G01038,Water Supply & Management,6963.46
540311,JITF INFRALOGISTICS LIMITED,JITFINFRA,JITF Infralogistics Ltd,Active,B,2,INE863T01013,Water Supply & Management,2313.33
533200,TALWALKARS BETTER VALUE FITNESS LIMITED,TALWALKARS,Talwalkars Better Value Fitness Ltd,Suspended,Z,10,INE502K01016,Wellness,4.5
539276,Kaya Limited,KAYA,Kaya Ltd,Active,B,10,INE587G01015,Wellness,586.71
541545,TALWALKARS HEALTHCLUBS LIMITED,TALWGYM,Talwalkars Healthclubs Ltd,Suspended,Z,10,INE627Z01019,Wellness,2.95
500188,Hindustan Zinc Ltd.,HINDZINC,HINDUSTAN ZINC LTD.,Active,A,2,INE267A01025,Zinc,279716.12
513496,SIZEMASTERS TECHNOLOGY LIMITED,SIZEMASTER,Sizemasters Technology Ltd,Active,XT,10,INE235U01012,Zinc,183.2
500004,Torrent Power AEC Limited,TPAEC,TORRENT POWER AEC LTD.,Delisted,B,10,INE424A01014,,0
500005,Akar Laminators Ltd.,AKARLAMIN,AKAR LAMINATORS LTD.,Delisted,XD,10,INE984C01013,,1.46
500006,Alpha Drugs India Ltd,ALPHADR,ALPHA DRUG INDIA LTD.,Delisted,B,10,INE256B01026,,0
500011,Amrut Industries Ltd,AMRTMIL-BDM,AMRUT INDUSTRIES LTD.,Delisted,Z,10,NA,,
500015,ICICI Ltd.,ICICIDM,ICICI LTD.,Delisted,B,10,INE005A01011,,4825.95
500018,Arvind Polycot Limited,ARPOLDM,ARPOLDM,Delisted,B,10,INE035A01018,,0
500019,Bank Of Rajasthan Ltd.,BOR,BANK OF RAJASTHAN LTD.,Delisted,B,10,INE320A01014,,0
500021,Asian Coffee Ltd,ASINCOF,ASINCOF,Delisted,Z,10,NA,,
500024,Assam Company (India) Limited,ASSAMCO,Assam Company (India) Limited,Delisted,T,1,INE442A01024,,16.73
500025,Assambrook Limited,ASSAMBR,ASSAMBROOK LTD.-$,Delisted,X,10,INE353C01011,,10.11
500026,Atash Industries Ltd,ATSHIND,ATASH INDUSTRIES LTD.,Delisted,Z,10,NA,,
500030,Autoriders Finance Ltd.,AUTORIDFIN,AUTORIDERS FINANCE LTD.,Delisted,Z,10,INE450A01019,,0.58
500035,Balaji Distilleries Ltd.,BALAJIDI,BALAJI DISTILLERIES LTD.,Delisted,T,10,INE453A01013,,0
500036,Balaji Industrial Corporation Ltd.,BALAJIIND,BALAJI INDUSTRIAL CORPORATION LTD.,Delisted,X,10,INE455A01018,,5.89
500037,Balmer Lawrie Freight Containers Lt,BALMERL-B,BALMER LAWRIE FREIGHT CONTAINERS LTD.,Delisted,P,10,,,
500044,Rayban Sun Optics India Ltd.,RAYBAN,RAYBAN SUN OPTICS INDIA LTD.,Delisted,B,10,INE854A01012,,0
500045,Bellary Steel & Alloys Ltd,BELLARYS,BELLARY STEELS & ALLOYS LTD.,Delisted,XT,1,INE166C01025,,43.63
500046,Best & Crompton Engineering Ltd.,BECREL,BEST & CROMPTON ENGG.LTD.,Delisted,Z,10,INE287A01015,,42.48
500047,Beta Napthol Limited,BETANAP,BETA NAPHTHOL LTD.,Delisted,Z,10,NA,,
500050,"Bharat Rasayan Ltd.,",BHARATRA,BHARAT RASAYAN LTD.,Delisted,T,10,INE838B01013,,14.85
500051,Bhagawati Gas Limited,BHAGGAS,Bhagawati Gas Limited,Delisted,Z,10,INE099C01010,,0.89
500053,Bharat Zinc Limited,BHAZINC,BHARAT ZINC LTD.,Delisted,Z,10,NA,,
500054,Bharti Telecom Ltd.(Delisted for Takeover-21(3a)),BHRTITE-B,BHRTITE-B,Delisted,Z,10,NA,,
500056,Mastergrowth - 93 (Scheme Of UTI),UTIMRDM,MASTERGROWTH-93,Delisted,B,10,INF189A01046,,0
500057,Aditya Birla Chemicals (India) Limited,ABCIL,ADITYA BIRLA CHEMICALS (INDIA) LTD.,Delisted,B,10,INE605B01016,,526.66
500061,Andhra Valley Power Supply Company,ANVALDM,ANDHRA VALLEY POWER SUPPLY COMPANY LTD.,Delisted,B,10,INE247A01019,,0
500062,Ashok Leyland Finance Ltd.,ASHOKLEYFIN,ASHOK LEYLAND FINANCE LTD.,Delisted,B,10,INE251A01011,,338.59
500063,Oswal Chemicals & Fertilizers Ltd,OSWALCHEM,OSWAL CHEMICALS & FERTILIZERS LTD.,Delisted,B,10,INE143A01010,,108.98
500064,Birla Global Finance Ltd.,BGFL,BIRLA GLOBAL FINANCE LTD.,Delisted,B,10,INE097A01018,,0
500070,Bank Of Punjab Ltd.,BOP,BANK OF PUNJAB LTD.,Delisted,B,10,INE458A01012,,0
500072,Bongaingaon Refinery & Petrochemica,BONGAIREFN,BONGAIGAON REFINERY & PETROCHEMICALS LTD.,Delisted,B,10,INE241A01012,,0
500073,BPL Engineering Ltd.,BPLENG,BPL ENGINEERING LTD.,Delisted,B,10,INE108A01013,,23.18
500075,Nagarjuna Fertiliser & Chem. Ltd.,NAGARFER,NAGARJUNA FERTILIZERS & CHEMICALS LTD.,Delisted,B,10,INE580A01013,,0
500076,"Burroughs Wellcome (India) Ltd.,",BURROWEL,BURROUGHS WELLCOME (INDIA) LTD.,Delisted,B,10,INE157A01010,,823.34
500077,Cable Corporation of India Ltd.,CCI,CABLE CORPORATION OF INDIA LTD.,Delisted,B,10,INE475A01016,,144.53
500079,Carrier Aircon Ltd,CARIR,CARRIER AIRCON LTD.,Delisted,B,10,INE480A01016,,220.18
500080,Cauvery Software Engg. Systems Ltd.,CAUVERSOFT,CAUVERY SOFTWARE ENGINEERING SYSTEMS LTD.,Delisted,B,10,INE466B01013,,2.12
500081,Celeste International Ltd.,CELEINT,CELESTE INTERNATIONAL LTD.,Delisted,Z,10,NA,,
500082,Centak Chemicals Ltd.,CENCHDM,CENTAK CHEMICALS LTD.,Delisted,B,10,INE942A01015,,0
500090,Madura Coats Ltd,MADUCOA,MADURA COATS LTD.,Delisted,B,10,INE122A01014,,288.71
500091,Core Healthcare ltd.,COREPARENT,CORE HEALTHCARE LTD.,Delisted,B,10,INE494A01017,,24.38
